,Video ID,Title,Duration,Upload Date,authorDisplayName,date,likeCount,comment,comment_en
12,9X9_QSuIZL4,Stage 4: Despair - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@douwefooty,27.01.2025,0.0,Hey nike can you pls send some merch been a nike guy since day one,Hey nike can you pls send some merch been a nike guy since day one
13,9X9_QSuIZL4,Stage 4: Despair - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@keiskek,26.01.2025,5.0,"Stay humble eh, Stay humble eh?","Stay humble eh, Stay humble eh?"
14,9X9_QSuIZL4,Stage 4: Despair - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@BINGOxFTBL,26.01.2025,5.0,STAY HUMBLE,STAY HUMBLE
15,9X9_QSuIZL4,Stage 4: Despair - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@Marcus-o6c,25.01.2025,4.0,Stay humble eh,Stay humble eh
16,9X9_QSuIZL4,Stage 4: Despair - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@Essa070,25.01.2025,0.0,Probably a better striker next time then you might get some likes,Probably a better striker next time then you might get some likes
17,9X9_QSuIZL4,Stage 4: Despair - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@OmletteSiuu,25.01.2025,0.0,Lollll,Lollll
18,9X9_QSuIZL4,Stage 4: Despair - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@Lazyanwashere,25.01.2025,0.0,lol,lol
19,9X9_QSuIZL4,Stage 4: Despair - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@NicRoyde,25.01.2025,3.0,22 likes Nike is washhhed,22 likes Nike is washhhed
20,9X9_QSuIZL4,Stage 4: Despair - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@APNFranky,25.01.2025,2.0,My EA FC rating 💀,My EA FC rating 💀
21,9X9_QSuIZL4,Stage 4: Despair - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@philoutabet4,25.01.2025,0.0,🍼🍼🍼😂😂😂,None
22,fi3vSHdoYX8,Stage 3: Bargaining - Phantom GX Haaland #NikeFootball,15.0,25.01.2025,@AishaRehman-fq1os,12.02.2025,0.0,Stay humble eh 😂,Stay humble eh 😂
23,fi3vSHdoYX8,Stage 3: Bargaining - Phantom GX Haaland #NikeFootball,15.0,25.01.2025,@FootballMedia-c8y,27.01.2025,0.0,Money ta,money
24,fi3vSHdoYX8,Stage 3: Bargaining - Phantom GX Haaland #NikeFootball,15.0,25.01.2025,@Ascendify1,26.01.2025,2.0,Salah is better than Mr humbland,Salah is better than Mr humbland
25,fi3vSHdoYX8,Stage 3: Bargaining - Phantom GX Haaland #NikeFootball,15.0,25.01.2025,@Mewington_Gregory,26.01.2025,2.0,MO NI TA  MONITA YEAHHH REF?!,Mo ni ta monita yeahhh refrigerator?!
26,fi3vSHdoYX8,Stage 3: Bargaining - Phantom GX Haaland #NikeFootball,15.0,25.01.2025,@JosueMoncada-m2b,26.01.2025,2.0,REF?!😂,REF?!😂
27,fi3vSHdoYX8,Stage 3: Bargaining - Phantom GX Haaland #NikeFootball,15.0,25.01.2025,@HelloMate79,26.01.2025,0.0,Lol,Lol
28,fi3vSHdoYX8,Stage 3: Bargaining - Phantom GX Haaland #NikeFootball,15.0,25.01.2025,@thekrabningotn892,26.01.2025,0.0,Lol,Lol
29,fi3vSHdoYX8,Stage 3: Bargaining - Phantom GX Haaland #NikeFootball,15.0,25.01.2025,@nicolasgonzalez1233,25.01.2025,1.0,money ta,mood
30,fi3vSHdoYX8,Stage 3: Bargaining - Phantom GX Haaland #NikeFootball,15.0,25.01.2025,@timmyturner1416,25.01.2025,0.0,Lol,Lol
31,fi3vSHdoYX8,Stage 3: Bargaining - Phantom GX Haaland #NikeFootball,15.0,25.01.2025,@Essa070,25.01.2025,0.0,Monita toy toy toy,Monita Toy Toy Toy
32,fi3vSHdoYX8,Stage 3: Bargaining - Phantom GX Haaland #NikeFootball,15.0,25.01.2025,@philoutabet4,25.01.2025,1.0,MO NI TAAAA 😂😂😂,THIS TOAA 😂😂😂
33,np-eyRQSNdI,Stage 2: Anger - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@AishaRehman-fq1os,12.02.2025,0.0,Stay humble eh 😂,Stay humble eh 😂
34,np-eyRQSNdI,Stage 2: Anger - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@kulwantkaursaini7513,29.01.2025,0.0,Stay humble eh😊,Stay humble eh😊
35,np-eyRQSNdI,Stage 2: Anger - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@ricardoomaybe,28.01.2025,0.0,dawg its been several days and im top 5 first commenter,dawg its been several days and im top 5 first commenter
36,np-eyRQSNdI,Stage 2: Anger - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@finleyconner,27.01.2025,0.0,Bloody egg sack,Bloody egg sack
37,np-eyRQSNdI,Stage 2: Anger - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@Mewington_Gregory,25.01.2025,2.0,Man poor guy is going to be told be humble and start cooking,Man poor guy is going to be told be humble and start cooking
38,np-eyRQSNdI,Stage 2: Anger - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@JoseAlvarez-us1iy,25.01.2025,7.0,0 comments 8 views Nike fell off,0 comments 8 views Nike fell off
39,1AgmdEJZkEU,Stage 1: Denial - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@YousfYasir-fj3ek,26.01.2025,0.0,Rip goalkeeper you will be missed😂,Rip goalkeeper you will be missed😂
40,1AgmdEJZkEU,Stage 1: Denial - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@MominaBegum-cx7lp,25.01.2025,2.0,There&#39;s a star maaaaaaaaaaan waiting in the sky,There&#39;s a star maaaaaaaaaaan waiting in the sky
41,1AgmdEJZkEU,Stage 1: Denial - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@ArchieAshford,25.01.2025,0.0,Never misses?,Never misses?
42,1AgmdEJZkEU,Stage 1: Denial - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@FouadToukan,25.01.2025,1.0,A guy that will destroy you 😂😂,A guy that will destroy you 😂😂
43,1AgmdEJZkEU,Stage 1: Denial - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@Guywhoasked0668,25.01.2025,0.0,well he is indeed right😂😂,well he is indeed right😂😂
44,1AgmdEJZkEU,Stage 1: Denial - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@Arsenal_Gunners1,25.01.2025,2.0,“Stay humble eh”,“Stay humble eh”
45,1AgmdEJZkEU,Stage 1: Denial - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@ano7Editz,25.01.2025,0.0,second,second
46,1AgmdEJZkEU,Stage 1: Denial - Phantom GX Haaland #NikeFootball,16.0,25.01.2025,@philoutabet4,25.01.2025,0.0,He’s Just a Guy 😂,He’s Just a Guy 😂
47,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@Yefriart88,22.02.2025,0.0,what pass ber nike but what the lost of protagonism in the most recient ball in state @conmebol,what pass ber nike but what the lost of protagonism in the most recient ball in state @conmebol
48,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@MFFM300,21.02.2025,0.0,I acc like this ad but Haaland ofc fell off so…,I acc like this ad but Haaland ofc fell off so…
49,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@FatherKisame,06.02.2025,0.0,Yes Chay 🙌🏿🙌🏿🙌🏿,Yes Chay 🙌🏿🙌🏿🙌🏿
50,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@LDMJ7,05.02.2025,1.0,Stay Humble 🤍❤️👋,Stay Humble 🤍❤️👋
51,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@zachcouch1987,03.02.2025,0.0,Stay humble eh?,Stay humble eh?
52,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@gtron4,31.01.2025,6.0,Stage 6: Humility,Stage 6: Humility
53,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@ANGELOFDARKification,27.01.2025,1.0,Backed it up with a masterclass vs Chelsea,Backed it up with a masterclass vs Chelsea
54,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@moroniafrifa614,27.01.2025,0.0,This is hilarious 😂😂,This is hilarious 😂😂
55,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@raymmanchestercity9320,27.01.2025,3.0,Haaland is back!<br><br><br><br><br><br><br><br><br><br>for 1 game maybe,Haaland is back!<br><br><br><br><br><br><br><br><br><br>for 1 game maybe
56,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@azukuperez8004,26.01.2025,1.0,This was funny ash,This was funny ash
57,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@SamuelNyarkoOfori-qk9iy7fz8o,26.01.2025,2.0,Better than Messi,Better than Messi
58,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@samantakbiswas3395,26.01.2025,16.0,Who remembered Coutinho suddenly 😅,Who remembered Coutinho suddenly 😅
59,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@JeyitM10,26.01.2025,6.0,Haaland ❤❤❤,Haaland ❤❤❤
60,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@Nosoyuncampeon,26.01.2025,1.0,Inevitable,Inevitable
61,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@Slayjegard,26.01.2025,0.0,Honestly Nike - do better,Honestly Nike - do better
62,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@kimmynguyen6894,26.01.2025,0.0,Haha lol. Love this 🤣🤣,Haha lol. Love this 🤣🤣
63,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@dmizzle73,25.01.2025,14.0,"Prospect, prodigy, phenom, champion, humbled!","Prospect, prodigy, phenom, champion, humbled!"
64,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@mzwakhealpha,25.01.2025,3.0,These are fire!,These are fire!
65,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@cosmicover4759,25.01.2025,1.0,665 views in 2 hours💀💀,665 views in 2 hours💀💀
66,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@Ibby_alam,25.01.2025,3.0,526 views in 2 hours is crazy 💀,526 views in 2 hours is crazy 💀
67,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@Sr_Martinez.11,25.01.2025,8.0,Please bring back the Hypervenom Phantom 1 🙏🏽🥺,Please bring back the Hypervenom Phantom 1 🙏🏽🥺
68,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@PETROVICGAMES,25.01.2025,62.0,STAY HUMBLE EH !!!,STAY HUMBLE EH !!!
69,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@CHADBOI-d2s,25.01.2025,0.0,fourth,fourth
70,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@ano7Editz,25.01.2025,0.0,thurd,thurd
71,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@Zeus96_A,25.01.2025,0.0,Maybe you saw it coming.💫💥,Maybe you saw it coming.💫💥
72,vtc1JpKrWHk,The Five Stages of Haaland | Phantom GX | NikeFootball,72.0,25.01.2025,@philoutabet4,25.01.2025,2.0,👀👀👀👀,None
73,9kBz1Ge1TKs,"You can have the boots, @vinijr. But, Ronaldo says no to the nutmeg 👆",5.0,19.12.2024,@christophebenazzi1161,18.01.2025,0.0,Sale braziliano,Sale braziliano
74,9kBz1Ge1TKs,"You can have the boots, @vinijr. But, Ronaldo says no to the nutmeg 👆",5.0,19.12.2024,@egemenaykent6489,16.01.2025,0.0,Nazario wearing tech,Nazario wearing tech
75,9kBz1Ge1TKs,"You can have the boots, @vinijr. But, Ronaldo says no to the nutmeg 👆",5.0,19.12.2024,@annamungaray5780,05.01.2025,2.0,Nike i know this is a weird question but can i get the tiempo elite fg pearl for a lower price its because my dad cant afford it please sincerely Noah,Nike i know this is a weird question but can i get the tiempo elite fg pearl for a lower price its because my dad cant afford it please sincerely Noah
76,9kBz1Ge1TKs,"You can have the boots, @vinijr. But, Ronaldo says no to the nutmeg 👆",5.0,19.12.2024,@YoutubeShortsForKids-zh3jz,24.12.2024,0.0,Sponsor @spike17 and Oscar Olivas,Sponsor @spike17 and Oscar Olivas
77,9kBz1Ge1TKs,"You can have the boots, @vinijr. But, Ronaldo says no to the nutmeg 👆",5.0,19.12.2024,@AllenI04,20.12.2024,17.0,My middle name &quot;Nazario&quot; came from this legend 🔥,My middle name &quot;Nazario&quot; came from this legend 🔥
78,9kBz1Ge1TKs,"You can have the boots, @vinijr. But, Ronaldo says no to the nutmeg 👆",5.0,19.12.2024,@chabbenthegoat6182,19.12.2024,3.0,Vini cant live up to those boots,Vini cant live up to those boots
79,9kBz1Ge1TKs,"You can have the boots, @vinijr. But, Ronaldo says no to the nutmeg 👆",5.0,19.12.2024,@yonimrd12,19.12.2024,1.0,What does it mean?,What does it mean?
80,9kBz1Ge1TKs,"You can have the boots, @vinijr. But, Ronaldo says no to the nutmeg 👆",5.0,19.12.2024,@ozgurulasyesil9068,19.12.2024,5.0,Greatest at of all time,Greatest at of all time
81,9kBz1Ge1TKs,"You can have the boots, @vinijr. But, Ronaldo says no to the nutmeg 👆",5.0,19.12.2024,@Battmood,19.12.2024,0.0,🐐,None
82,xeV03PRFQEA,@vinijr has the boots and is ready to fly.,7.0,18.12.2024,@Pedri-t1h,26.01.2025,0.0,What&#39;s did bro do 💀,What&#39;s did bro do 💀
83,xeV03PRFQEA,@vinijr has the boots and is ready to fly.,7.0,18.12.2024,@GELOUFREIRE_,26.12.2024,1.0,R9,R9
84,xeV03PRFQEA,@vinijr has the boots and is ready to fly.,7.0,18.12.2024,@Youtubes1Boxer,20.12.2024,1.0,❤,None
85,xeV03PRFQEA,@vinijr has the boots and is ready to fly.,7.0,18.12.2024,@cristophercarrasco7418,18.12.2024,2.0,"No es ni la rodilla mala de Ronaldo jajaja vini no eres mejor que Neymar, y jamás serás mejor que Ronaldo el fenómeno","It is not even Ronaldo's bad knee hahaha vini you are not better than Neymar, and you will never be better than Ronaldo the phenomenon"
86,xeV03PRFQEA,@vinijr has the boots and is ready to fly.,7.0,18.12.2024,@pablodaluz937,18.12.2024,2.0,Q falta de respeto.reverecia tendria q hacerle,What disrespect. I would have to do it
87,xeV03PRFQEA,@vinijr has the boots and is ready to fly.,7.0,18.12.2024,@MiNDHUNTERGG,18.12.2024,4.0,Vini The World Best Junior 🚀🇧🇷🤍🤍😊,Vini The World Best Junior 🚀🇧🇷🤍🤍😊
88,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@ginnaaguilarvera260,03.03.2025,0.0,Vaya ecistazo kk,Go Ecistazo KK
89,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@martagomez2803,21.02.2025,3.0,Vini❤❤❤❤❤ 🎉🎉🎉🎉🎉🎉🎉 el mejor sin duda😊,Vini❤❤❤ blast the best without a doubt😊
90,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@karlathabataescobarcastill6084,20.02.2025,3.0,baila vini bailaAAAAAAAAAAAAAAAAAAAAAAAAAA,Dance vini danceaaaaaaaaaaaaaaaaaaaaaa
91,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@rosamaryovallosuron7193,15.02.2025,1.0,Mi VINI amado!!! 🎉🎉❤❤❤❤❤❤,My beloved vini !!! 🎉🎉❤❤❤ blaf
92,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@joanebale4973,10.02.2025,1.0,Viva futebol,Live Football
93,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@alexisestebanaerr,01.02.2025,0.0,Suban la cancion,Upload the song
94,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@alexisestebanaerr,01.02.2025,0.0,Suban la cancion,Upload the song
95,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@alexisestebanaerr,01.02.2025,0.0,Suba la canción,Go up the song
96,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@miriambenitaulloaquispe,29.01.2025,0.0,Que monito,What a monkey
97,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@xmcy5mcray,27.01.2025,1.0,Aura 👹,Aura 👹
98,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@SWOLF1980,25.01.2025,0.0,NO NIKE NO ΛVINICIUS ⬅️➡️ NO BRAZIL!⛔,NO NIKE NO ΛVINICIUS ⬅️➡️ NO BRAZIL!⛔
99,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Marie_anneVital-w2w,25.01.2025,0.0,Wats vini jr,Wats vini jr
100,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Marie_anneVital-w2w,25.01.2025,0.0,Wat vini jr,What Vini Jr
101,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@barrett3597,19.01.2025,1.0,Dia De Baile - Malvados do Samba,Ball Day - Malvados do Samba
102,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@NonyZim,19.01.2025,0.0,aura,aura
103,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@steverojo9036,16.01.2025,1.0,where is the ballon do or???,where is the ballon do or???
104,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@dernsky3858,14.01.2025,0.0,monke,Monke
105,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@alexandro_4817,13.01.2025,1.0,baila vini baila❤,Dance Vini Baila❤
106,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@arianpaucar7258,13.01.2025,0.0,Y vini?,And vini?
107,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@bannerarroyo6623,12.01.2025,0.0,Que MONAda,How cute
108,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@RohniShani,11.01.2025,0.0,thundergift,thundergift
109,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@HJ_thegod501,10.01.2025,0.0,What cleats is he wearing,What cleats is he wearing
110,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@bapTOTY,08.01.2025,1.0,This is like the Ronaldo dance,This is like the Ronaldo dance
111,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@MunaAhmed07,05.01.2025,0.0,what boots are those?,what boots are those?
112,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Brylek14,04.01.2025,1.0,full song pliss,full song pliss
113,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@rolandoisu,03.01.2025,0.0,sammy davis junior...?,sammy davis junior...?
114,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@selenegarcia2014,02.01.2025,1.0,🇧🇷🏆,None
115,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@shubhamroy8466,01.01.2025,0.0,Can anyone tell me the name of this song,Can anyone tell me the name of this song
116,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@jackfinja,27.12.2024,2.0,Baila Lloricius,Dance Lloricius
117,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@NoemiOlindaAlave,26.12.2024,3.0,"siento q el sonido de las trompetas del principio las escuche antes, o bueno el ritmo se me hace conocido","I feel that the sound of the trumpets of the beginning I listen to them before, or well the rhythm is known to me"
118,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@bbcardesde24,24.12.2024,2.0,Maquina,Machine
119,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@sherwinshaji3645,24.12.2024,1.0,Song name guys does anyone know ?,Song name guys does anyone know ?
120,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@josuemejia2041,22.12.2024,110.0,La  cancion  se merece existir por completo,The song deserves to exist completely
121,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Pollowaza,22.12.2024,3.0,Bro cuando saldra la actualización,Bro when the update comes out
122,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@johnatancarvalho9736,21.12.2024,9.0,The Best e ainda faz essa parada foda kk,The Best and Still Make This Fuck Kk Stop
123,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Deise-ys1zw,21.12.2024,10.0,"O baile do Vini vai continuar,seguraaa 🎉","O Baile do Vini Vai Continuar, Seguraaa 🎉"
124,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@kingdangola13Oficial,21.12.2024,1.0,"Ei, Vinicius Jr. Você dançou samba para jogar futebol?","Hey, Vinicius Jr. Did you dance samba to play soccer?"
125,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@JmS2687,21.12.2024,8.0,The Best!,The Best!
126,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@LaBigPopA,21.12.2024,1.0,Malvadeza!!❤,Malvadenza !! ❤
127,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@yugshah8553,21.12.2024,1.0,Average brazillian🇧🇷,Average brazillian🇧🇷
128,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@ameliacasanovafernandez1759,20.12.2024,3.0,Como tu no hay k baile tan rico😊😊😊,Since you are not so rich😊😊😊
129,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@franciscojosegarciarodrigu4472,20.12.2024,9.0,The best 🎉🎉🎉🎉🎉,The best 🎉🎉🎉🎉🎉
130,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@miriamalonzo2255,19.12.2024,79.0,Suban la canción full pls,Upload the song Full Pls
131,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@XxI.IvanXx,19.12.2024,3.0,bailaaaaaaaaa,Bailaaaaaaaaa
132,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@NinaDino-ll2ze,19.12.2024,3.0,Vini❤,Come
133,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@andrewclausell7187,19.12.2024,3.0,Platinum boots because it&#39;s better gold 👏🏽 👏🏽 👏🏽,Platinum boots because it&#39;s better gold 👏🏽 👏🏽 👏🏽
